IRC,ATCCode,FullEnBrandName,LicenseOwnerName,LicenseOwnerNationalCode,ErxCode,PackageCount,GTIN,ACTION
8630033263028335,,KIMEMOR CAPSULE ORAL,داروسازی کیمیاگر طوس,10380268757,90903,30,6260654500743,Old
9619762433005498,,KIMEMOR CAPSULE ORAL,داروسازی کیمیاگر طوس,10380268757,90903,30,06260654504178,New
3256953757828887,,KIMILIVER CAPSULE ORAL,داروسازی کیمیاگر طوس,10380268757,90907,30,6260654500767,Old
6389140710384313,,KIMILIVER CAPSULE ORAL,کیمیاگر طوس,10380268757,90907,30,6260654503973,Old
9792080213855980,,LACTO FLORA FEM TABLET VAGINAL,دارو سازی تسنیم,10101666207,90919,7,6260713901337,Old
3334991158620982,,LACTOBACILLUS PLANTARUM+CRANBERRY TASNIM CAPSULE ORAL,دارو سازی تسنیم,10101666207,90921,30,6260713901320,Old
7937812089542158,,LACTOGUM ZIST TAKHMIR LOZENGE ORAL,زیست تخمیر,10320170851,90927,10,6262589500300,Old
3238968552154932,,LACTOVAG CAPSULE VAGINAL,زیست تخمیر,10320170851,90932,14,6262589500133,Old
2908420761322721,,LACTOVAG CAPSULE VAGINAL,زیست تخمیر,10320170851,90932,14,6262589500461,Old
7402050868306919,,LADY LACT CAPSULE VAGINAL,داروسازی تهران دارو,10100254685,90933,12,6260153908491,Old
8393467516483304,,LADY MAX STP CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90934,30,6262794601731,Old
1109519707081641,,LAGHARI SUPER PLANT SINA PAJOH CAPSULE ORAL,جهاد دانشگاهی,14001906001,90936,30,6262223500154,Old
1233154905897446,,LAX FULL CAPSULE ORAL,سبزدارو اسپادانا,10860034310,90944,30,6262516400093,Old
6487024211264590,,LEANOFEM RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90951,30,6262794601991,Old
1323534415280280,,LEANOFEM RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90951,30,6262794601397,Old
6989680345263634,,LEANOFEM RX TABLET ORAL,داروسازی تولید دارو,10102901102,90952,90,6260803062504,Old
6809859813025090,,LEANOFEM RX TABLET ORAL,دارو سازی سونا طب پارسه,10320358206,90952,90,6262794600574,Old
4364068377801507,,LEANOFEM RX TABLET ORAL,دارو سازی سونا طب پارسه,10320358206,90952,30,6262794600550,Old
4037466553880441,,LEANOFEM RX TABLET ORAL,دارو سازی سونا طب پارسه,10320358206,90952,60,6262794600567,Old
3231696559786753,,LEANOFEM RX TABLET ORAL,دارو سازی سونا طب پارسه,10320358206,90952,36,6262794600710,Old
3091356117035953,,LEANOFEM RX TABLET ORAL,دارو سازی سونا طب پارسه,10320358206,90952,50,6262794600727,Old
9606161454500072,,LENTINUS EDODES TGH CAPSULE ORAL,توسعه تجارت قطره حیات,14004563138,90954,60,6263389700167,Old
7183022480624154,,LIBIDO BOOSTER TABLET ORAL,دایا ژن فارمد,14008615549,90960,60,6269820700130,Old
7065250543876465,,LIBIDO BOOSTER TABLET ORAL,دایا ژن فارمد,14008615549,90960,30,6269820700192,Old
3885495597813087,,LIBIDO BOOSTER TABLET ORAL,دایا ژن فارمد,14008615549,90960,60,6269820700284,Old
2744630914916230,,LIBIDO BOOSTER TABLET ORAL,تک ژن زیست,10102825662,90960,60,6262742300495,Old
8848848908330146,,LIBIDOFEM CAPSULE ORAL,بهتا دارو آفرینش,14004003293,90961,60,6263041500081,Old
7494744273087260,,LIBIDOFEM CAPSULE ORAL,بهتا دارو آفرینش,14004003293,90961,30,6263041500227,Old
2594951172162352,,LIBIDOVITA VASHA FC TABLET ORAL,داروسازی گیاهی وشا دارو پارس,14005285627,90962,30,6263457600177,Old
9269557997875342,,LIBIMAX BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,90964,30,6260084725013,Old
6300995971232860,,LICOPHAR LOZENGE ORAL,گل دارو,10100931371,90968,30,6260232350098,Old
5417042183332742,,LICOPHAR LOZENGE ORAL,گل دارو,10100931371,90968,30,6260232301625,New
3201215631973989,,LICORICAP CAPSULE ORAL,کیمیا فرآور بوعلی,14004786468,90969,30,6263502100027,Old
2905812988455742,,LICORICAP CAPSULE ORAL,کیمیا فرآور بوعلی,14004786468,90969,30,6263502100072,New
9919206541196481,,LICORICAP CAPSULE ORAL,کیمیا فرآور بوعلی,14004786468,90969,30,,New
0843188917377312,,LIMU TORSH BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,90972,60,6260084725129,Old
8088161159072851,,LIMU TORSH BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,90972,1,6260084725136,Old
5756517082374437,,LIMU TORSH BARIJ SOFTGEL ORAL,باریج اسانس,10260162555,90972,30,6260084703028,Old
6422494738559998,,LINORMIA CAPSULE ORAL,کشت و فرآوری مهرسا داروی یاسین,14006457068,90976,60,6263832600068,Old
5698357138014352,,LITHOREX-B TABLET ORAL,باریج اسانس,10260162555,90981,100,6260084721527,Old
5596426829937841,,LITHOREX-B TABLET ORAL,باریج اسانس,10260162555,90981,30,6260084721626,Old
6423468911930968,,LIV.52 DS FC TABLET ORAL,اهران تجارت,10101452926,90983,90,6260762000418,Old
4042976295340653,,LIV.52 DS FC TABLET ORAL,اهران تجارت,10101452926,90983,90,6260762000654,Old
7013259748873867,,LIVATOFIX CAPSULE ORAL,گل دارو,10100931371,90984,30,6260232300703,Old
6385114121820424,,LIVATOFIX CAPSULE ORAL,جی فارمد اسپادانا,10260408358,90984,30,6263073300567,Old
7582918650994446,,LIVATOFIX CAPSULE ORAL,گل دارو,10100931371,90984,30,6260232302110,New
9139706826588301,,LIVAX RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90985,90,6262794601151,Old
7762468918292449,,LIVAX RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90985,30,6262794601137,Old
4277584363037410,,LIVAX RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90985,50,6262794601175,Old
2393740946404584,,LIVAX RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90985,36,6262794601168,Old
1669571065838611,,LIVAX RX CAPSULE ORAL,دارو سازی سونا طب پارسه,10320358206,90985,60,6262794601144,Old
7760498475854252,,LIVER FEED NEW CAPSULE ORAL,بهار پایا,10102134360,90988,15,6261638300076,Old
1219036036233251,,LIVER FEED NEW CAPSULE ORAL,بهار پایا,10102134360,90988,30,6261638300076,Old
1723296245224170,,LIVER FRESH CAPSULE ORAL,سویران,10102739820,90989,60,6261909410121,Old
1810838701384724,,LIVER HEALTH G CAPSULE ORAL,سبزدارو اسپادانا,10860034310,90991,30,6262516400109,Old
1951527955435406,,LIVERAID HTS CAPSULE ORAL,حکیم تجارت سهند,14004367430,90997,30,6263543700026,Old
4028142213207054,,LIVERBAY FC TABLET ORAL 140 mg,بایر بهساز دارو,14003971578,90999,30,6263135000381,Old
9462063235052147,,LIVERBAY FC TABLET ORAL 70 mg,بایر بهساز دارو,14003971578,91000,30,6263135000374,Old
2979115032280372,,LIVERDIN COMPLEX TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,91001,50,6260154700469,Old
4463309454512248,,LIVERDIN COMPLEX TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,91001,60,6260154700827,Old
6477790699807115,,LIVERDIN COMPLEX TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,91001,50,06260154700469,New
9206249026810418,,LIVERESCUE CAPSULE ORAL,توسعه تدارکات دارویی رازی,14005442097,91002,30,6268383800134,Old
3486045299606485,,LIVERFULL CAPSULE ORAL,کیمیا فرآور بوعلی,14004786468,91003,30,6263502100034,Old
1739665339167724,,LIVERFULL CAPSULE ORAL,کیمیا فرآور بوعلی,14004786468,91003,30,6263502100041,Old
1718508693792799,,LIVERGOL FC TABLET ORAL 140 mg,گل دارو,10100931371,91004,30,6260232350265,Old
5932379424716917,,LIVERGOL FC TABLET ORAL 70 mg,گل دارو,10100931371,91005,30,6260232350197,Old
6404459189656301,,LIVERGOL FC TABLET ORAL 70 mg,گل دارو,10100931371,91005,30,6260232301168,New
4316458382347868,,LIVERKING BDA CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91008,30,6263041500418,Old
4305201586189050,,LIVERKING BDA CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91008,30,6263041500173,Old
8984415544863810,,LIVEROFIT TABLET ORAL,ایران داروک,10100876173,91010,60,6260503201210,Old
1642207524154432,,LIVERPOWER GH CAPSULE ORAL,گیاهان قائم دارو,10860972712,91014,30,6260582500525,Old
8127900695680175,,LIVERTIN CAPSULE ORAL,متین آسا فارمد,14006467725,91015,60,6263776400076,Old
8548038096452041,,LIVERVID-BORNA CAPSULE ORAL,برنا طب ویدا,14006915532,91016,60,6269213100400,Old
8314617869786696,,LIVERVID-BORNA CAPSULE ORAL,برنا طب ویدا,14006915532,91016,60,6269213100080,Old
2420777952542030,,LIVERVID-BORNA CAPSULE ORAL,برنا طب ویدا,14006915532,91016,30,6269213100073,Old
9439367012510382,,LIVEXIN CAPSULE ORAL 140 mg,توسعه تدارکات دارویی رازی,14005442097,91017,30,6268383800097,Old
6371599038117841,,LIVEXIN CAPSULE ORAL 70 mg,توسعه تدارکات دارویی رازی,14005442097,91018,30,6268383800080,Old
5105884254085805,,LIV-TONE CAPSULE ORAL,وانا دارو گستر,10103782856,91019,30,6262121900766,Old
2752758066900704,,LIV-TONE CAPSULE ORAL,وانا دارو گستر,10103782856,91019,60,6262121900612,Old
2321690766077420,,LOVE LIFE CAPSULE ORAL,اکسیر گستر اسپادانا,10260684850,91024,30,6262814900141,Old
5655730515201210,,LOVIG CAPSULE ORAL,سبزدارو اسپادانا,10860034310,91026,60,6262516400062,Old
5604236368510896,,L-TONIC CAPSULE ORAL,اکسیر گل سرخ,10380396964,91028,60,6260812794014,Old
2755480750776615,,MAIL FORMULA TABLET ORAL,نیک اختر آریا,10102769746,91034,30,6267554301210,Old
9407444293563006,,MANGO SLIM BDA CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91036,60,6263041500449,Old
8686596748539251,,MANGO SLIM BDA CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91036,60,6263041500104,Old
3631449048815872,,MANOBRAIN CAPSULE ORAL,رحمان گستران,10102774240,91038,30,6263604600067,Old
1125039127676475,,MANOBRIGHT CAPSULE ORAL,رحمان گستران,10102774240,91039,30,6263604600203,Old
6868585816151582,,MANOFLU CAPSULE ORAL,رحمان گستران,10102774240,91040,30,6263604600180,Old
6776808949340883,,MANOGRANATE CAPSULE ORAL,رحمان گستران,10102774240,91041,60,6263604600050,Old
1985239998329020,,MANOLIVER CAPSULE ORAL,رحمان گستران,10102774240,91043,30,6263604600012,Old
6562858546266847,,MANOLLERGY CAPSULE ORAL,رحمان گستران,10102774240,91044,60,6263604600098,Old
1067068152412300,,MARDIN PLUS CAPSULE ORAL,قندهای رژیمی پرارین پارس,10380268003,91046,50,6262094901074,Old
0219174617054701,,MARILAN TABLET ORAL 140 mg,ایران داروک,10100876173,91053,60,6260503201289,Old
6572687015568173,,MARILAN TABLET ORAL 70 mg,ایران داروک,10100876173,91054,60,6260503201272,Old
9334317720405618,,MASOUMENT LOZENG ORAL,داروسازی ابن ماسویه,10101319932,91060,60,6260511600098,Old
2808830453812086,,MAXICURVE CAPSULE ORAL,نو آوری زیستی گویا,10103280721,91067,60,6267448900413,Old
5399594450097062,,MAXIM EYES CAPSULE ORAL,پور سینا,10100471534,91068,30,6260161000576,Old
4126443559761641,,MEGA OMEGA SOFTGEL ORAL,باریج اسانس,10260162555,91073,60,6260084724627,Old
8149117629957528,,MELATOMAX CAPSULE ORAL,جی فارمد اسپادانا,10260408358,91076,30,6263073300031,Old
5142781711735431,,MELATOMAX CAPSULE ORAL,گل دارو,10100931371,91076,30,6260232300666,Old
4017768367350170,,MELATOMAX CAPSULE ORAL,گل دارو,10100931371,91076,30,6260232302073,New
4380762121294705,,MELITROPIC CAPSULE ORAL,جهاد دانشگاهی,14001906001,91080,30,6262223500208,Old
5180147299440684,,MEMOCOPA CAPSULE ORAL,دارویی دانشگر زولنگ رسپینا,14005735037,91082,60,6263883900025,Old
5831261771878518,,MEMOCOPA CAPSULE ORAL,دارویی دانشگر زولنگ رسپینا,14005735037,91082,60,6263883900131,New
3356586236800329,,MEMORAL CAPSULE ORAL,گل دارو,10100931371,91083,30,6260232370102,Old
4625438997746058,,MEMORAL CAPSULE ORAL,گل دارو,10100931371,91083,30,6260232301533,New
6812603883067285,,MEMOREX TABLET ORAL,ایران داروک,10100876173,91084,30,6260503200244,Old
7858536071142689,,MEMORIGARD TABLET ORAL,باریج اسانس,10260162555,91085,30,6260084721817,Old
3701375180603283,,MENOHELP BARIJ CAPSULE ORAL,باریج اسانس,10260162555,91087,30,6260084725297,Old
9198549656901420,,MENOVITAL TABLET ORAL,نیک اختر آریا,10102769746,91088,15,6267554301340,Old
3521331751776894,,MENSTRUGOL CAPSULE ORAL,گل دارو,10100931371,91089,30,6260232370089,Old
9250596430117481,,MENSTRUGOL CAPSULE ORAL,گل دارو,10100931371,91089,30,6260232301687,New
8391071450294557,,MENTHAZIN LOZENGE CHEWABLE TABLET ORAL,داروسازی ابن ماسویه,10101319932,91091,60,6260511600050,Old
5869281257966932,,MERCEDEX KOREAN GINSENG CAPSULE ORAL,توسعه تدارکات دارویی رازی,14005442097,91094,30,6268383800172,Old
9155385733619238,,META-BURN EF CAPSULE ORAL,بین المللی امید پارسینا دماوند,10103720823,91097,120,6262248102043,Old
4427640984841526,,META-BURN EF CAPSULE ORAL,بین المللی امید پارسینا دماوند,10103720823,91097,30,6262248101930,Old
3251293757686011,,MIGRA VENT CAPSULE ORAL,پاک درمان دارو,14003281996,91104,30,6263004900026,Old
5645907027564478,,MIGRAGOL FC TABLET ORAL,گل دارو,10100931371,91105,10,6260232350272,Old
5021166337147200,,MIGRAGOL FC TABLET ORAL,گل دارو,10100931371,91105,30,6260232301472,New
2453976300123181,,MIGRAPHAR CAPSULE ORAL,نو تک فار,10320600467,91107,60,6262629300051,Old
1510411493937221,,MOOTTA CAPSULE ORAL,کی دارو فناوری سلامت,10320779390,91132,90,6263337200121,Old
7109141672286616,,MOOTTA CAPSULE ORAL,کی دارو فناوری سلامت,10320779390,91132,60,6263337200152,Old
1097554545424490,,MOOTTA CAPSULE ORAL,کی دارو فناوری سلامت,10320779390,91132,90,6263337200541,New
3811734202362178,,MULTI ENERGEX CAPSULE ORAL,پارسیس رایا دارو,10320221457,91144,30,6263261300553,Old
3447511958225525,,MULTI ENERGEX CAPSULE ORAL,پارسیس رایا دارو,10320221457,91144,60,6263261300096,Old
9194041090744970,,MUSCLE HERB CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91145,60,6263041500074,Old
3481909354779433,,MUSCLE HERB CAPSULE ORAL,بهتا دارو آفرینش,14004003293,91145,60,6263041500456,Old
6873172956930602,,MUSHROOM MED IMMUNE SHIITAKE CAPSULE ORAL,دانش گستران برنا سلامت,14004893791,91146,30,6269282900017,Old
4741549037014258,,MYRALAZIN BARIJ TABLET ORAL,باریج اسانس,10260162555,91165,30,6260084721763,Old
5220684037670826,,NATURAL BLOOD HEALTH AID CAPSULE ORAL,بازرگانی خسرو مدیسا طب,10101721517,91184,60,6260853200253,Old
8799979130073347,,NATURAL BLOOD HEALTH AID CAPSULE ORAL,خسرو مدیسا طب,10101721517,91184,60,6260853200673,Old
9434659381415281,,NATURE FIT TTS CAPSULE ORAL,طب طبیعی سبز دیموند,14004000480,91186,60,6263259800072,Old
6959020466955466,,NATURE FIT TTS CAPSULE ORAL,طب طبیعی سبز دیموند,14004000480,91186,60,6263259800072,Old
4491833884340340,,NAUSOPHAR CAPSULE ORAL,نو تک فار,10320600467,91187,60,6262629300082,Old
3423462814639763,,NERVORELAX FC TABLET ORAL,داروسازی گیاهی وشا دارو پارس,14005285627,91190,30,6263457600139,Old
2281935686181904,,NERVOXIN TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,91191,50,6260154712110,Old
2678007116910279,,NERVOXIN TABLET ORAL,مجتمع صنایع دینه ایران,10100825302,91191,50,06260154712110,New
1085882283376209,,NETONAL BARIJ TABLET ORAL,باریج اسانس,10260162555,91192,30,6260084721589,Old
0568180766482566,,NEUROGOL FORT TABLET ORAL,گل دارو,10100931371,91196,30,6260232390575,Old
6582398672121319,,NICURAM CAPSULE ORAL,کی دارو فناوری سلامت,10320779390,91200,60,6263337200060,Old
2448871567344292,,NO STONE CAPSULE ORAL,پاک درمان دارو,14003281996,91202,10,6263004900019,Old
7126407782151115,,NUTRI AGE SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91208,60,6262308101184,Old
2370480380719897,,NUTRI AGE SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91208,60,6262308102068,Old
2316817765687405,,NUTRI AGE SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91208,60,6262308100019,Old
1949161153489002,,NUTRI AGE SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91208,60,6262308101948,Old
9658018355252064,,NUTRI LIVER SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91211,60,6262308101177,Old
7564152419875398,,NUTRI LIVER SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91211,1,6262308101887,Old
2407067716290501,,NUTRI LIVER SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91211,60,6262308100026,Old
1929512970688818,,NUTRI LIVER SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91211,60,6262308101634,Old
7042886242331606,,NUTRI LIVER SUPPORT CAPSULE ORAL,تولیدی داروئی بهداشتی لیوار,10103508886,91211,60,6262308102235,New
1903409724316216,,OBESILESS GE CAPSULE ORAL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,91219,30,6260608200330,Old
4234435589241029,,OBESILESS GE CAPSULE ORAL,کشت و صنعت و داروسازی گیاه اسانس دکتر سلیمانی,10700074007,91219,30,6260608201023,Old
